file,variable,category,freq_class,nt,calendar,time_units,monotonic_time,duplicated_time,total_cells_per_time,n_time_any_nan,n_time_all_nan,min_nan_count,max_nan_count,ref_nan_count,n_time_nan_changed,first_problem_indices,first_problem_times,gap_check_method,n_gap_steps,n_missing_steps_est,first_gap_indices,first_gap_prev,first_gap_next,first_gap_detail,has_time_bounds,time_bounds_name,n_bounds_discontinuity,first_bounds_indices,first_bounds_prev_end,first_bounds_next_start,first_bounds_detail,status,note
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/psl_Amon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,psl,atmos,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,8192,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/sos_Omon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,sos,ocean,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,104760,1032,0,39693,39693,39693,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/thetao_Omon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,thetao,unknown,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,4714200,1032,0,2486848,2486848,2486848,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,특이사항 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/tos_Omon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,tos,ocean,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,104760,1032,0,39693,39693,39693,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/uas_Amon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,uas,atmos,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,8192,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/uos_Omon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,uos,ocean,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,104760,1032,0,41025,41025,41025,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/vas_Amon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,vas,atmos,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,8192,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/CanESM5/r3i1p1f1/monthly/vos_Omon_CanESM5_ssp370_r3i1p1f1_gn_time.nc,vos,ocean,monthly,1032,noleap,days since 1850-01-01 0:0:0.0,True,False,104760,1032,0,40738,40738,40738,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/daily/uas_day_EC-Earth3_ssp370_r1i1p1f1_gr_time.nc,uas,atmos,daily,31411,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,131072,0,0,0,0,0,0,,,raw_numeric_daily,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/mlotst_Omon_EC-Earth3_ssp370_r1i1p1f1_gn_time.nc,mlotst,ocean,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,105704,1032,0,40160,40160,40160,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/ohc300_Omon_EC-Earth3_ssp370_r1i1p1f1_gn_time.nc,ohc300,ocean,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,105704,1032,0,40160,40160,40160,0,,,decoded_monthly_year_month,0,0,,,,,False,,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/psl_Amon_EC-Earth3_ssp370_r1i1p1f1_gr_time.nc,psl,atmos,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,131072,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/sos_Omon_EC-Earth3_ssp370_r1i1p1f1_gn_time.nc,sos,ocean,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,105704,1032,0,40160,40160,40160,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/thetao_Omon_EC-Earth3_ssp370_r1i1p1f1_gn_time.nc,thetao,unknown,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,7927800,1032,0,4029730,4029730,4029730,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,특이사항 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/tos_Omon_EC-Earth3_ssp370_r1i1p1f1_gn_time.nc,tos,ocean,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,105704,1032,0,40160,40160,40160,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/uas_Amon_EC-Earth3_ssp370_r1i1p1f1_gr_time.nc,uas,atmos,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,131072,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/uos_Omon_EC-Earth3_ssp370_r1i1p1f1_gn_time.nc,uos,ocean,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,105704,1032,0,38806,38806,38806,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/vas_Amon_EC-Earth3_ssp370_r1i1p1f1_gr_time.nc,vas,atmos,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,131072,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/EC-Earth3/r1i1p1f1/monthly/vos_Omon_EC-Earth3_ssp370_r1i1p1f1_gn_time.nc,vos,ocean,monthly,1032,proleptic_gregorian,days since 1850-01-01 00:00:00,True,False,105704,1032,0,38952,38952,38952,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/daily/uas_day_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gr_time.nc,uas,atmos,daily,31390,noleap,days since 2015-01-01 00:00:00,True,False,9216,0,0,0,0,0,0,,,raw_numeric_daily,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/mlotst_Omon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gn_time.nc,mlotst,ocean,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,27118,1032,0,10362,10362,10362,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/ohc300_Omon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gn_time.nc,ohc300,ocean,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,27118,1032,0,10362,10362,10362,0,,,decoded_monthly_year_month,0,0,,,,,False,,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/psl_Amon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gr_time.nc,psl,atmos,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,9216,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/sos_Omon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gn_time.nc,sos,ocean,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,27118,1032,0,10362,10362,10362,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/thetao_Omon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gn_time.nc,thetao,unknown,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,840658,1032,0,402598,402598,402598,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,특이사항 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/tos_Omon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gn_time.nc,tos,ocean,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,27118,1032,0,10362,10362,10362,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/uas_Amon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gr_time.nc,uas,atmos,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,9216,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/uos_Omon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gn_time.nc,uos,ocean,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,27118,1032,0,9747,9747,9747,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/vas_Amon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gr_time.nc,vas,atmos,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,9216,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM5A2-INCA/r1i1p1f1/monthly/vos_Omon_IPSL-CM5A2-INCA_ssp370_r1i1p1f1_gn_time.nc,vos,ocean,monthly,1032,noleap,days since 2015-01-01 00:00:00,True,False,27118,1032,0,9780,9780,9780,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/daily/uas_day_IPSL-CM6A-LR_ssp370_r1i1p1f1_gr_time.nc,uas,atmos,daily,31411,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,raw_numeric_daily,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/mlotst_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_time.nc,mlotst,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/ohc300_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_time.nc,ohc300,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,False,,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/psl_Amon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gr_time.nc,psl,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/sos_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_time.nc,sos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/thetao_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_time.nc,thetao,unknown,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,9013800,1032,0,5133610,5133610,5133610,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,특이사항 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/tos_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_time.nc,tos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/uas_Amon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gr_time.nc,uas,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/uos_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_time.nc,uos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,56295,56295,56295,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/vas_Amon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gr_time.nc,vas,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r1i1p1f1/monthly/vos_Omon_IPSL-CM6A-LR_ssp370_r1i1p1f1_gn_time.nc,vos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,56058,56058,56058,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/daily/uas_day_IPSL-CM6A-LR_ssp370_r2i1p1f1_gr_time.nc,uas,atmos,daily,31411,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,raw_numeric_daily,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/mlotst_Omon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gn_time.nc,mlotst,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/ohc300_Omon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gn_time.nc,ohc300,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,False,,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/psl_Amon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gr_time.nc,psl,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/sos_Omon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gn_time.nc,sos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/thetao_Omon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gn_time.nc,thetao,unknown,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,9013800,1032,0,5133610,5133610,5133610,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,특이사항 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/tos_Omon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gn_time.nc,tos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/uas_Amon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gr_time.nc,uas,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/uos_Omon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gn_time.nc,uos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,56295,56295,56295,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/vas_Amon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gr_time.nc,vas,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r2i1p1f1/monthly/vos_Omon_IPSL-CM6A-LR_ssp370_r2i1p1f1_gn_time.nc,vos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,56058,56058,56058,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/daily/uas_day_IPSL-CM6A-LR_ssp370_r3i1p1f1_gr_time.nc,uas,atmos,daily,31411,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,raw_numeric_daily,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/mlotst_Omon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gn_time.nc,mlotst,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/ohc300_Omon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gn_time.nc,ohc300,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,False,,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/psl_Amon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gr_time.nc,psl,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/sos_Omon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gn_time.nc,sos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/thetao_Omon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gn_time.nc,thetao,unknown,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,9013800,1032,0,5133610,5133610,5133610,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,특이사항 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/tos_Omon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gn_time.nc,tos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,54890,54890,54890,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/uas_Amon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gr_time.nc,uas,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/uos_Omon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gn_time.nc,uos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,56295,56295,56295,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/vas_Amon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gr_time.nc,vas,atmos,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,20592,0,0,0,0,0,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bounds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/IPSL-CM6A-LR/r3i1p1f1/monthly/vos_Omon_IPSL-CM6A-LR_ssp370_r3i1p1f1_gn_time.nc,vos,ocean,monthly,1032,standard,days since 2015-01-01 00:00:00,True,False,120184,1032,0,56058,56058,56058,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/MIROC6/r1i1p1f1/daily/uas_day_MIROC6_ssp370_r1i1p1f1_gn_time.nc,uas,atmos,daily,31411,standard,days since 1850-1-1,True,False,32768,0,0,0,0,0,0,,,raw_numeric_daily,0,0,,,,,True,time_bnds,0,,,,,PASS,대기 변수: NaN 없음
/mnt/d/project/01_ENSO/01_data/01_raw/cmip6/ssp370/MIROC6/r1i1p1f1/monthly/mlotst_Omon_MIROC6_ssp370_r1i1p1f1_gn_time.nc,mlotst,ocean,monthly,1032,standard,days since 1850-1-1,True,False,92160,1032,0,36414,36414,36414,0,,,decoded_monthly_year_month,0,0,,,,,True,time_bnds,0,,,,,PASS,ocean 변수: 고정 mask 유지
